,frequency,index,word
2388,-9.214244680533044,2388,japanese
2389,-9.214244680533044,2389,youth
2390,-9.214244680533044,2390,aged
2391,-9.214244680533044,2391,selection
2392,-9.214244680533044,2392,driven
2393,-9.229282557897585,2393,company
2394,-9.229282557897585,2394,frisbe
2395,-9.229282557897585,2395,alcohol
2396,-9.229282557897585,2396,flipping
2397,-9.229282557897585,2397,caption
2398,-9.229282557897585,2398,news
2399,-9.229282557897585,2399,wheelchair
2400,-9.229282557897585,2400,led
2401,-9.229282557897585,2401,walled
2402,-9.229282557897585,2402,cutter
2403,-9.229282557897585,2403,care
2404,-9.229282557897585,2404,firetruck
2405,-9.229282557897585,2405,repair
2406,-9.229282557897585,2406,call
2407,-9.229282557897585,2407,shaggy
2408,-9.229282557897585,2408,dancing
2409,-9.229282557897585,2409,craft
2410,-9.229282557897585,2410,lead
2411,-9.244550030028373,2411,flatbed
2412,-9.244550030028373,2412,wandering
2413,-9.244550030028373,2413,guests
2414,-9.244550030028373,2414,celery
2415,-9.244550030028373,2415,lego
2416,-9.244550030028373,2416,dozens
2417,-9.244550030028373,2417,pointed
2418,-9.244550030028373,2418,knitted
2419,-9.244550030028373,2419,dolls
2420,-9.244550030028373,2420,pigeon
2421,-9.244550030028373,2421,dinning
2422,-9.244550030028373,2422,slides
2423,-9.244550030028373,2423,yogurt
2424,-9.244550030028373,2424,directing
2425,-9.244550030028373,2425,materials
2426,-9.244550030028373,2426,blinds
2427,-9.244550030028373,2427,lifting
2428,-9.244550030028373,2428,kettle
2429,-9.244550030028373,2429,dim
2430,-9.244550030028373,2430,airline
2431,-9.244550030028373,2431,perches
2432,-9.244550030028373,2432,barefoot
2433,-9.244550030028373,2433,dugout
2434,-9.260054216564338,2434,separated
2435,-9.260054216564338,2435,coats
2436,-9.260054216564338,2436,afternoon
2437,-9.260054216564338,2437,stripped
2438,-9.260054216564338,2438,followed
2439,-9.260054216564338,2439,airfield
2440,-9.260054216564338,2440,carrier
2441,-9.260054216564338,2441,plan
2442,-9.260054216564338,2442,figures
2443,-9.260054216564338,2443,storm
2444,-9.260054216564338,2444,blood
2445,-9.260054216564338,2445,females
2446,-9.260054216564338,2446,furnishings
2447,-9.260054216564338,2447,m
2448,-9.260054216564338,2448,helps
2449,-9.260054216564338,2449,quickly
2450,-9.260054216564338,2450,nest
2451,-9.260054216564338,2451,jeep
2452,-9.260054216564338,2452,sharp
2453,-9.260054216564338,2453,cyclist
2454,-9.260054216564338,2454,lime
2455,-9.260054216564338,2455,rubber
2456,-9.275802573532477,2456,blocking
2457,-9.275802573532477,2457,inflatable
2458,-9.275802573532477,2458,peeling
2459,-9.275802573532477,2459,windshield
2460,-9.275802573532477,2460,tuxedo
2461,-9.275802573532477,2461,location
2462,-9.275802573532477,2462,raising
2463,-9.275802573532477,2463,skates
2464,-9.275802573532477,2464,suburban
2465,-9.275802573532477,2465,plugged
2466,-9.275802573532477,2466,outstretched
2467,-9.275802573532477,2467,&
2468,-9.275802573532477,2468,happily
2469,-9.275802573532477,2469,forested
2470,-9.275802573532477,2470,lonely
2471,-9.275802573532477,2471,check
2472,-9.275802573532477,2472,o
2473,-9.275802573532477,2473,treat
2474,-9.275802573532477,2474,teaching
2475,-9.275802573532477,2475,grouped
2476,-9.291802914878918,2476,distant
2477,-9.291802914878918,2477,toiletries
2478,-9.291802914878918,2478,stripe
2479,-9.291802914878918,2479,backwards
2480,-9.291802914878918,2480,cards
2481,-9.291802914878918,2481,briefcase
2482,-9.291802914878918,2482,equipped
2483,-9.291802914878918,2483,blocks
2484,-9.291802914878918,2484,interacting
2485,-9.291802914878918,2485,hilly
2486,-9.291802914878918,2486,panel
2487,-9.291802914878918,2487,cabbage
2488,-9.291802914878918,2488,bedding
2489,-9.291802914878918,2489,slab
2490,-9.291802914878918,2490,t
2491,-9.291802914878918,2491,special
2492,-9.291802914878918,2492,plenty
2493,-9.291802914878918,2493,penguin
2494,-9.291802914878918,2494,tires
2495,-9.291802914878918,2495,pets
2496,-9.291802914878918,2496,vandalized
2497,-9.291802914878918,2497,canadian
2498,-9.291802914878918,2498,claim
2499,-9.291802914878918,2499,trim
2500,-9.291802914878918,2500,tram
2501,-9.308063435750698,2501,fry
2502,-9.308063435750698,2502,could
2503,-9.308063435750698,2503,decked
2504,-9.308063435750698,2504,compact
2505,-9.308063435750698,2505,times
2506,-9.308063435750698,2506,farmer
2507,-9.308063435750698,2507,shaded
2508,-9.308063435750698,2508,carved
2509,-9.308063435750698,2509,wheeled
2510,-9.308063435750698,2510,t.v
2511,-9.308063435750698,2511,cyclists
2512,-9.308063435750698,2512,pitchers
2513,-9.308063435750698,2513,provide
2514,-9.308063435750698,2514,comfortably
2515,-9.308063435750698,2515,soaked
2516,-9.308063435750698,2516,leave
2517,-9.308063435750698,2517,junk
2518,-9.308063435750698,2518,stained
2519,-9.308063435750698,2519,clown
2520,-9.308063435750698,2520,setup
2521,-9.308063435750698,2521,mean
2522,-9.308063435750698,2522,gym
2523,-9.308063435750698,2523,cheesecake
2524,-9.308063435750698,2524,grasses
2525,-9.308063435750698,2525,handles
2526,-9.308063435750698,2526,bricks
2527,-9.308063435750698,2527,steering
2528,-9.308063435750698,2528,shed
2529,-9.308063435750698,2529,mid-air
2530,-9.308063435750698,2530,ram
2531,-9.308063435750698,2531,unripe
2532,-9.308063435750698,2532,swans
2533,-9.308063435750698,2533,lining
2534,-9.32459273770191,2534,real
2535,-9.32459273770191,2535,unfinished
2536,-9.32459273770191,2536,socks
2537,-9.32459273770191,2537,theme
2538,-9.32459273770191,2538,possibly
2539,-9.32459273770191,2539,situated
2540,-9.32459273770191,2540,pushed
2541,-9.32459273770191,2541,corral
2542,-9.32459273770191,2542,private
2543,-9.32459273770191,2543,layered
2544,-9.32459273770191,2544,poised
2545,-9.32459273770191,2545,pottery
2546,-9.32459273770191,2546,pocket
2547,-9.32459273770191,2547,creek
2548,-9.32459273770191,2548,price
2549,-9.32459273770191,2549,pineapple
2550,-9.32459273770191,2550,travelers
2551,-9.32459273770191,2551,training
2552,-9.32459273770191,2552,slow
2553,-9.32459273770191,2553,teen
2554,-9.32459273770191,2554,portion
2555,-9.32459273770191,2555,silly
2556,-9.32459273770191,2556,rim
2557,-9.32459273770191,2557,parasailing
2558,-9.32459273770191,2558,bbq
2559,-9.34139985601829,2559,smelling
2560,-9.34139985601829,2560,swan
2561,-9.34139985601829,2561,muffins
2562,-9.34139985601829,2562,stems
2563,-9.34139985601829,2563,form
2564,-9.34139985601829,2564,ovens
2565,-9.34139985601829,2565,volleyball
2566,-9.34139985601829,2566,stocked
2567,-9.34139985601829,2567,buttons
2568,-9.34139985601829,2568,vast
2569,-9.34139985601829,2569,studio
2570,-9.34139985601829,2570,camping
2571,-9.34139985601829,2571,pipes
2572,-9.34139985601829,2572,poking
2573,-9.34139985601829,2573,canoes
2574,-9.34139985601829,2574,cops
2575,-9.34139985601829,2575,shake
2576,-9.34139985601829,2576,bites
2577,-9.34139985601829,2577,aluminum
2578,-9.34139985601829,2578,prop
2579,-9.35849428937759,2579,billboard
2580,-9.35849428937759,2580,emergency
2581,-9.35849428937759,2581,yarn
2582,-9.35849428937759,2582,sled
2583,-9.35849428937759,2583,shrubbery
2584,-9.35849428937759,2584,anchored
2585,-9.35849428937759,2585,instruments
2586,-9.35849428937759,2586,cola
2587,-9.35849428937759,2587,fuzzy
2588,-9.35849428937759,2588,sporting
2589,-9.35849428937759,2589,excited
2590,-9.35849428937759,2590,comfortable
2591,-9.35849428937759,2591,ten
2592,-9.35849428937759,2592,heavily
2593,-9.35849428937759,2593,ave
2594,-9.35849428937759,2594,wrap
2595,-9.35849428937759,2595,unable
2596,-9.35849428937759,2596,completely
2597,-9.35849428937759,2597,garlic
2598,-9.35849428937759,2598,members
2599,-9.35849428937759,2599,surprised
2600,-9.35849428937759,2600,sweatshirt
2601,-9.35849428937759,2601,text
2602,-9.35849428937759,2602,faced
2603,-9.37588603208946,2603,colorfully
2604,-9.37588603208946,2604,watched
2605,-9.37588603208946,2605,cooler
2606,-9.37588603208946,2606,coleslaw
2607,-9.37588603208946,2607,feathers
2608,-9.37588603208946,2608,crest
2609,-9.37588603208946,2609,pirate
2610,-9.37588603208946,2610,herbs
2611,-9.37588603208946,2611,meals
2612,-9.37588603208946,2612,labeled
2613,-9.37588603208946,2613,sauces
2614,-9.37588603208946,2614,biplane
2615,-9.37588603208946,2615,interactive
2616,-9.37588603208946,2616,trip
2617,-9.37588603208946,2617,bullet
2618,-9.37588603208946,2618,policemen
2619,-9.37588603208946,2619,saddle
2620,-9.37588603208946,2620,peas
2621,-9.37588603208946,2621,washington
2622,-9.37588603208946,2622,bamboo
2623,-9.37588603208946,2623,exit
2624,-9.37588603208946,2624,gliding
2625,-9.37588603208946,2625,accents
2626,-9.37588603208946,2626,pajamas
2627,-9.37588603208946,2627,share
2628,-9.37588603208946,2628,dad
2629,-9.37588603208946,2629,pit
2630,-9.37588603208946,2630,york
2631,-9.393585609188861,2631,diving
2632,-9.393585609188861,2632,telling
2633,-9.393585609188861,2633,begins
2634,-9.393585609188861,2634,squash
2635,-9.393585609188861,2635,skatepark
2636,-9.393585609188861,2636,celebration
2637,-9.393585609188861,2637,zone
2638,-9.393585609188861,2638,heels
2639,-9.393585609188861,2639,rotten
2640,-9.393585609188861,2640,compartment
2641,-9.393585609188861,2641,mess
2642,-9.393585609188861,2642,curious
2643,-9.393585609188861,2643,mixing
2644,-9.393585609188861,2644,portable
2645,-9.393585609188861,2645,crouches
2646,-9.393585609188861,2646,material
2647,-9.393585609188861,2647,summer
2648,-9.393585609188861,2648,character
2649,-9.393585609188861,2649,outfield
2650,-9.411604114691539,2650,mountainside
2651,-9.411604114691539,2651,landed
2652,-9.411604114691539,2652,amid
2653,-9.411604114691539,2653,somebody
2654,-9.411604114691539,2654,peace
2655,-9.411604114691539,2655,leaps
2656,-9.411604114691539,2656,limit
2657,-9.411604114691539,2657,presentation
2658,-9.411604114691539,2658,deserts
2659,-9.411604114691539,2659,midst
2660,-9.411604114691539,2660,kneels
2661,-9.411604114691539,2661,perform
2662,-9.411604114691539,2662,capped
2663,-9.411604114691539,2663,incoming
2664,-9.411604114691539,2664,stew
2665,-9.411604114691539,2665,map
2666,-9.411604114691539,2666,mac
2667,-9.411604114691539,2667,nearly
2668,-9.411604114691539,2668,stating
2669,-9.411604114691539,2669,rolled
2670,-9.411604114691539,2670,sewing
2671,-9.411604114691539,2671,athlete
2672,-9.411604114691539,2672,wallpaper
2673,-9.411604114691539,2673,melted
2674,-9.411604114691539,2674,chandelier
2675,-9.411604114691539,2675,tending
2676,-9.411604114691539,2676,beyond
2677,-9.411604114691539,2677,windsurfing
2678,-9.429953253359736,2678,frames
2679,-9.429953253359736,2679,caged
2680,-9.429953253359736,2680,arch
2681,-9.429953253359736,2681,beginning
2682,-9.429953253359736,2682,cross-country
2683,-9.429953253359736,2683,powder
2684,-9.429953253359736,2684,ad
2685,-9.429953253359736,2685,change
2686,-9.429953253359736,2686,nine
2687,-9.429953253359736,2687,strike
2688,-9.429953253359736,2688,cable
2689,-9.429953253359736,2689,holes
2690,-9.429953253359736,2690,extremely
2691,-9.429953253359736,2691,folding
2692,-9.429953253359736,2692,finished
2693,-9.429953253359736,2693,touches
2694,-9.429953253359736,2694,st.
2695,-9.429953253359736,2695,even
2696,-9.429953253359736,2696,nighttime
2697,-9.429953253359736,2697,chains
2698,-9.429953253359736,2698,ramps
2699,-9.429953253359736,2699,cucumbers
2700,-9.429953253359736,2700,sculptures
2701,-9.448645386371888,2701,propellers
2702,-9.448645386371888,2702,information
2703,-9.448645386371888,2703,casserole
2704,-9.448645386371888,2704,parasol
2705,-9.448645386371888,2705,keep
2706,-9.448645386371888,2706,historic
2707,-9.448645386371888,2707,polo
2708,-9.448645386371888,2708,caution
2709,-9.448645386371888,2709,napkins
2710,-9.448645386371888,2710,greeting
2711,-9.448645386371888,2711,camper
2712,-9.448645386371888,2712,slowly
2713,-9.448645386371888,2713,page
2714,-9.448645386371888,2714,makeup
2715,-9.448645386371888,2715,nothing
2716,-9.448645386371888,2716,ipod
2717,-9.448645386371888,2717,darkened
2718,-9.448645386371888,2718,bend
2719,-9.448645386371888,2719,barbecue
2720,-9.448645386371888,2720,pay
2721,-9.448645386371888,2721,siamese
2722,-9.467693581342584,2722,thats
2723,-9.467693581342584,2723,machines
2724,-9.467693581342584,2724,musical
2725,-9.467693581342584,2725,trainer
2726,-9.467693581342584,2726,stare
2727,-9.467693581342584,2727,king
2728,-9.467693581342584,2728,rounding
2729,-9.467693581342584,2729,mexican
2730,-9.467693581342584,2730,mote
2731,-9.467693581342584,2731,handbag
2732,-9.467693581342584,2732,soaring
2733,-9.467693581342584,2733,bidet
2734,-9.467693581342584,2734,wax
2735,-9.467693581342584,2735,skiiers
2736,-9.467693581342584,2736,safari
2737,-9.467693581342584,2737,mixer
2738,-9.467693581342584,2738,veggie
2739,-9.467693581342584,2739,blueberries
2740,-9.467693581342584,2740,singing
2741,-9.467693581342584,2741,rodeo
2742,-9.467693581342584,2742,airways
2743,-9.467693581342584,2743,storefront
2744,-9.467693581342584,2744,rabbit
2745,-9.487111667199684,2745,tortilla
2746,-9.487111667199684,2746,installed
2747,-9.487111667199684,2747,sparse
2748,-9.487111667199684,2748,combination
2749,-9.487111667199684,2749,tiered
2750,-9.487111667199684,2750,buffalo
2751,-9.487111667199684,2751,holiday
2752,-9.487111667199684,2752,vacant
2753,-9.487111667199684,2753,finish
2754,-9.487111667199684,2754,route
2755,-9.487111667199684,2755,give
2756,-9.487111667199684,2756,olive
2757,-9.487111667199684,2757,wallet
2758,-9.487111667199684,2758,grassland
2759,-9.487111667199684,2759,areas
2760,-9.487111667199684,2760,convention
2761,-9.487111667199684,2761,bleachers
2762,-9.487111667199684,2762,damaged
2763,-9.487111667199684,2763,angry
2764,-9.487111667199684,2764,taxis
2765,-9.487111667199684,2765,german
2766,-9.487111667199684,2766,quite
2767,-9.487111667199684,2767,stretch
2768,-9.487111667199684,2768,opposing
2769,-9.487111667199684,2769,club
2770,-9.487111667199684,2770,taped
2771,-9.487111667199684,2771,spices
2772,-9.487111667199684,2772,scale
2773,-9.487111667199684,2773,sleek
2774,-9.506914294495864,2774,motorbikes
2775,-9.506914294495864,2775,department
2776,-9.506914294495864,2776,speaker
2777,-9.506914294495864,2777,batters
2778,-9.506914294495864,2778,watermelon
2779,-9.506914294495864,2779,basil
2780,-9.506914294495864,2780,glides
2781,-9.506914294495864,2781,saucer
2782,-9.506914294495864,2782,deli
2783,-9.506914294495864,2783,plated
2784,-9.506914294495864,2784,underwear
2785,-9.506914294495864,2785,those
2786,-9.506914294495864,2786,choppy
2787,-9.506914294495864,2787,filling
2788,-9.506914294495864,2788,frizbee
2789,-9.506914294495864,2789,streetlight
2790,-9.506914294495864,2790,ends
2791,-9.506914294495864,2791,stem
2792,-9.506914294495864,2792,featured
2793,-9.506914294495864,2793,smartphone
2794,-9.506914294495864,2794,may
2795,-9.506914294495864,2795,file
2796,-9.506914294495864,2796,lion
2797,-9.506914294495864,2797,random
2798,-9.506914294495864,2798,referee
2799,-9.506914294495864,2799,kiwi
2800,-9.506914294495864,2800,upper
2801,-9.506914294495864,2801,threw
2802,-9.527117001813384,2802,exposed
2803,-9.527117001813384,2803,oncoming
2804,-9.527117001813384,2804,brocolli
2805,-9.527117001813384,2805,ultimate
2806,-9.527117001813384,2806,robe
2807,-9.527117001813384,2807,extends
2808,-9.527117001813384,2808,fields
2809,-9.527117001813384,2809,filed
2810,-9.527117001813384,2810,gazing
2811,-9.527117001813384,2811,icy
2812,-9.527117001813384,2812,perch
2813,-9.527117001813384,2813,cords
2814,-9.527117001813384,2814,sexy
2815,-9.527117001813384,2815,debris
2816,-9.527117001813384,2816,carpeted
2817,-9.527117001813384,2817,canada
2818,-9.527117001813384,2818,though
2819,-9.527117001813384,2819,everything
2820,-9.527117001813384,2820,tulips
2821,-9.527117001813384,2821,tarp
2822,-9.527117001813384,2822,mail
2823,-9.527117001813384,2823,5
2824,-9.54773628901612,2824,printed
2825,-9.54773628901612,2825,cherries
2826,-9.54773628901612,2826,crew
2827,-9.54773628901612,2827,yet
2828,-9.54773628901612,2828,carnival
2829,-9.54773628901612,2829,businesses
2830,-9.54773628901612,2830,dashboard
2831,-9.54773628901612,2831,shredded
2832,-9.54773628901612,2832,dorm
2833,-9.54773628901612,2833,directional
2834,-9.54773628901612,2834,microwaves
2835,-9.54773628901612,2835,states
2836,-9.54773628901612,2836,blows
2837,-9.54773628901612,2837,protective
2838,-9.54773628901612,2838,everyone
2839,-9.54773628901612,2839,jockeys
2840,-9.54773628901612,2840,cord
2841,-9.54773628901612,2841,cafeteria
2842,-9.54773628901612,2842,flowered
2843,-9.54773628901612,2843,hummingbird
2844,-9.54773628901612,2844,cloudless
2845,-9.54773628901612,2845,motorized
2846,-9.54773628901612,2846,belongings
2847,-9.54773628901612,2847,huddled
2848,-9.54773628901612,2848,kiteboarding
2849,-9.54773628901612,2849,college
2850,-9.54773628901612,2850,jumped
2851,-9.54773628901612,2851,lab
2852,-9.54773628901612,2852,early
2853,-9.54773628901612,2853,need
2854,-9.54773628901612,2854,state
2855,-9.54773628901612,2855,sanding
2856,-9.54773628901612,2856,queen
2857,-9.54773628901612,2857,wool
2858,-9.568789698213951,2858,cages
2859,-9.568789698213951,2859,shelving
2860,-9.568789698213951,2860,artificial
2861,-9.568789698213951,2861,dragon
2862,-9.568789698213951,2862,backed
2863,-9.568789698213951,2863,lifts
2864,-9.568789698213951,2864,mopeds
2865,-9.568789698213951,2865,parallel
2866,-9.568789698213951,2866,crowds
2867,-9.568789698213951,2867,warming
2868,-9.568789698213951,2868,relax
2869,-9.568789698213951,2869,arriving
2870,-9.568789698213951,2870,relaxes
2871,-9.568789698213951,2871,strong
2872,-9.568789698213951,2872,kicks
2873,-9.568789698213951,2873,oval
2874,-9.568789698213951,2874,scratching
2875,-9.568789698213951,2875,champagne
2876,-9.568789698213951,2876,bins
2877,-9.568789698213951,2877,stirring
2878,-9.568789698213951,2878,burning
2879,-9.568789698213951,2879,crashing
2880,-9.568789698213951,2880,hydrants
2881,-9.568789698213951,2881,taxiing
2882,-9.568789698213951,2882,rise
2883,-9.568789698213951,2883,bundle
2884,-9.590295903434916,2884,faded
2885,-9.590295903434916,2885,decorating
2886,-9.590295903434916,2886,tucked
2887,-9.590295903434916,2887,automobile
2888,-9.590295903434916,2888,posters
2889,-9.590295903434916,2889,windy
2890,-9.590295903434916,2890,hello
2891,-9.590295903434916,2891,bad
2892,-9.590295903434916,2892,depicts
2893,-9.590295903434916,2893,ropes
2894,-9.590295903434916,2894,stones
2895,-9.590295903434916,2895,lower
2896,-9.590295903434916,2896,competitive
2897,-9.590295903434916,2897,speeds
2898,-9.590295903434916,2898,spaghetti
2899,-9.590295903434916,2899,waffles
2900,-9.590295903434916,2900,numerals
2901,-9.590295903434916,2901,milking
2902,-9.590295903434916,2902,regular
2903,-9.590295903434916,2903,peers
2904,-9.590295903434916,2904,liquor
2905,-9.590295903434916,2905,projector
2906,-9.590295903434916,2906,buss
2907,-9.590295903434916,2907,project
2908,-9.590295903434916,2908,rams
2909,-9.590295903434916,2909,cameras
2910,-9.590295903434916,2910,coin
2911,-9.590295903434916,2911,cozy
2912,-9.590295903434916,2912,follows
2913,-9.612274810153691,2913,steamed
2914,-9.612274810153691,2914,flowing
2915,-9.612274810153691,2915,compete
2916,-9.612274810153691,2916,indicates
2917,-9.612274810153691,2917,similar
2918,-9.612274810153691,2918,lettering
2919,-9.612274810153691,2919,tangerines
2920,-9.612274810153691,2920,cabinetry
2921,-9.612274810153691,2921,sold
2922,-9.612274810153691,2922,pours
2923,-9.612274810153691,2923,grouping
2924,-9.612274810153691,2924,buying
2925,-9.612274810153691,2925,kiss
2926,-9.612274810153691,2926,clearly
2927,-9.612274810153691,2927,mantle
2928,-9.612274810153691,2928,striking
2929,-9.612274810153691,2929,arched
2930,-9.612274810153691,2930,backhand
2931,-9.612274810153691,2931,hook
2932,-9.612274810153691,2932,smoothie
2933,-9.612274810153691,2933,garnished
2934,-9.612274810153691,2934,curvy
2935,-9.612274810153691,2935,vendors
2936,-9.612274810153691,2936,sprouts
2937,-9.612274810153691,2937,avocado
2938,-9.612274810153691,2938,savanna
2939,-9.612274810153691,2939,crafts
2940,-9.612274810153691,2940,grabs
2941,-9.612274810153691,2941,sells
2942,-9.612274810153691,2942,butterfly
2943,-9.612274810153691,2943,roads
2944,-9.612274810153691,2944,skills
2945,-9.612274810153691,2945,brand
2946,-9.612274810153691,2946,pig
2947,-9.612274810153691,2947,styled
2948,-9.612274810153691,2948,know
2949,-9.63474766600575,2949,paperwork
2950,-9.63474766600575,2950,countertops
2951,-9.63474766600575,2951,dilapidated
2952,-9.63474766600575,2952,dresses
2953,-9.63474766600575,2953,today
2954,-9.63474766600575,2954,pilot
2955,-9.63474766600575,2955,sepia
2956,-9.63474766600575,2956,marching
2957,-9.63474766600575,2957,obama
2958,-9.63474766600575,2958,security
2959,-9.63474766600575,2959,asparagus
2960,-9.63474766600575,2960,sword
2961,-9.63474766600575,2961,medical
2962,-9.63474766600575,2962,bottled
2963,-9.63474766600575,2963,mesh
2964,-9.63474766600575,2964,linens
2965,-9.63474766600575,2965,daylight
2966,-9.63474766600575,2966,shadows
2967,-9.63474766600575,2967,krispy
2968,-9.63474766600575,2968,present
2969,-9.63474766600575,2969,student
2970,-9.63474766600575,2970,cucumber
2971,-9.63474766600575,2971,varieties
2972,-9.63474766600575,2972,say
2973,-9.63474766600575,2973,marker
2974,-9.63474766600575,2974,gentlemen
2975,-9.63474766600575,2975,honey
2976,-9.63474766600575,2976,limes
2977,-9.63474766600575,2977,liner
2978,-9.63474766600575,2978,protest
2979,-9.63474766600575,2979,oddly
2980,-9.657737184230449,2980,plow
2981,-9.657737184230449,2981,bundled
2982,-9.657737184230449,2982,meet
2983,-9.657737184230449,2983,consists
2984,-9.657737184230449,2984,mustache
2985,-9.657737184230449,2985,burnt
2986,-9.657737184230449,2986,best
2987,-9.657737184230449,2987,walked
2988,-9.657737184230449,2988,let
2989,-9.657737184230449,2989,exiting
2990,-9.657737184230449,2990,pump
2991,-9.657737184230449,2991,holders
2992,-9.657737184230449,2992,turquoise
2993,-9.657737184230449,2993,bookshelves
2994,-9.657737184230449,2994,squares
2995,-9.657737184230449,2995,hawk
2996,-9.657737184230449,2996,lifted
2997,-9.657737184230449,2997,slaw
2998,-9.657737184230449,2998,televisions
2999,-9.657737184230449,2999,mirrored
3000,-9.657737184230449,3000,overlooks
3001,-9.657737184230449,3001,removing
3002,-9.657737184230449,3002,nestled
3003,-9.657737184230449,3003,picked
3004,-9.657737184230449,3004,kit
3005,-9.657737184230449,3005,hooded
3006,-9.657737184230449,3006,fill
3007,-9.657737184230449,3007,wireless
3008,-9.657737184230449,3008,napping
3009,-9.657737184230449,3009,sniffs
3010,-9.657737184230449,3010,processor
3011,-9.657737184230449,3011,morning
3012,-9.657737184230449,3012,lounges
3013,-9.657737184230449,3013,ridden
3014,-9.657737184230449,3014,must
3015,-9.657737184230449,3015,removed
3016,-9.657737184230449,3016,mugs
3017,-9.657737184230449,3017,pencils
3018,-9.681267681640643,3018,splashing
3019,-9.681267681640643,3019,jam
3020,-9.681267681640643,3020,grand
3021,-9.681267681640643,3021,oak
3022,-9.681267681640643,3022,platters
3023,-9.681267681640643,3023,caboose
3024,-9.681267681640643,3024,paste
3025,-9.681267681640643,3025,strewn
3026,-9.681267681640643,3026,wheeler
3027,-9.681267681640643,3027,packages
3028,-9.681267681640643,3028,monster
3029,-9.681267681640643,3029,admiring
3030,-9.681267681640643,3030,tool
3031,-9.681267681640643,3031,surround
3032,-9.681267681640643,3032,flavored
3033,-9.681267681640643,3033,barrels
3034,-9.681267681640643,3034,trailing
3035,-9.681267681640643,3035,wetsuits
3036,-9.681267681640643,3036,preparation
3037,-9.681267681640643,3037,me
3038,-9.681267681640643,3038,kreme
3039,-9.681267681640643,3039,picks
3040,-9.681267681640643,3040,architecture
3041,-9.681267681640643,3041,embracing
3042,-9.681267681640643,3042,somewhat
3043,-9.681267681640643,3043,parent
3044,-9.681267681640643,3044,patrons
3045,-9.681267681640643,3045,gates
3046,-9.681267681640643,3046,lens
3047,-9.681267681640643,3047,inspecting
3048,-9.681267681640643,3048,homes
3049,-9.681267681640643,3049,tabletop
3050,-9.681267681640643,3050,gazelle
3051,-9.705365233219702,3051,enjoys
3052,-9.705365233219702,3052,noses
3053,-9.705365233219702,3053,raises
3054,-9.705365233219702,3054,livestock
3055,-9.705365233219702,3055,smiley
3056,-9.705365233219702,3056,u.s.
3057,-9.705365233219702,3057,cane
3058,-9.705365233219702,3058,tethered
3059,-9.705365233219702,3059,instructions
3060,-9.705365233219702,3060,bumper
3061,-9.705365233219702,3061,comb
3062,-9.705365233219702,3062,mama
3063,-9.705365233219702,3063,sandals
3064,-9.705365233219702,3064,tide
3065,-9.705365233219702,3065,hundreds
3066,-9.705365233219702,3066,washed
3067,-9.705365233219702,3067,bronze
3068,-9.705365233219702,3068,sunflowers
3069,-9.705365233219702,3069,escalator
3070,-9.705365233219702,3070,everywhere
3071,-9.705365233219702,3071,legged
3072,-9.705365233219702,3072,owners
3073,-9.705365233219702,3073,buckets
3074,-9.705365233219702,3074,president
3075,-9.705365233219702,3075,belly
3076,-9.705365233219702,3076,lanes
3077,-9.705365233219702,3077,boxing
3078,-9.705365233219702,3078,shady
3079,-9.705365233219702,3079,whit
3080,-9.705365233219702,3080,accident
3081,-9.705365233219702,3081,easy
3082,-9.705365233219702,3082,except
3083,-9.705365233219702,3083,custom
3084,-9.705365233219702,3084,skyscraper
3085,-9.705365233219702,3085,hovering
3086,-9.705365233219702,3086,wines
3087,-9.705365233219702,3087,cuddling
3088,-9.705365233219702,3088,mouths
3089,-9.705365233219702,3089,cracked
3090,-9.705365233219702,3090,amidst
3091,-9.730057845810075,3091,paneled
3092,-9.730057845810075,3092,describe
3093,-9.730057845810075,3093,vests
3094,-9.730057845810075,3094,breast
3095,-9.730057845810075,3095,skyscrapers
3096,-9.730057845810075,3096,seeds
3097,-9.730057845810075,3097,then
3098,-9.730057845810075,3098,attention
3099,-9.730057845810075,3099,shelter
3100,-9.730057845810075,3100,busted
3101,-9.730057845810075,3101,got
3102,-9.730057845810075,3102,deckered
3103,-9.730057845810075,3103,magazines
3104,-9.730057845810075,3104,mascot
3105,-9.730057845810075,3105,barber
3106,-9.730057845810075,3106,horn
3107,-9.730057845810075,3107,wig
3108,-9.730057845810075,3108,hazy
3109,-9.730057845810075,3109,waterfront
3110,-9.730057845810075,3110,attempt
3111,-9.730057845810075,3111,draped
3112,-9.730057845810075,3112,dropping
3113,-9.730057845810075,3113,littered
3114,-9.730057845810075,3114,hairy
3115,-9.730057845810075,3115,hooks
3116,-9.730057845810075,3116,paddles
3117,-9.730057845810075,3117,accompanied
3118,-9.730057845810075,3118,dance
3119,-9.730057845810075,3119,cemetery
3120,-9.730057845810075,3120,employees
3121,-9.730057845810075,3121,mill
3122,-9.730057845810075,3122,gated
3123,-9.730057845810075,3123,beat
3124,-9.730057845810075,3124,solar
3125,-9.730057845810075,3125,peeks
3126,-9.730057845810075,3126,passed
3127,-9.755375653794363,3127,knocked
3128,-9.755375653794363,3128,analog
3129,-9.755375653794363,3129,parents
3130,-9.755375653794363,3130,pretending
3131,-9.755375653794363,3131,smothered
3132,-9.755375653794363,3132,marketplace
3133,-9.755375653794363,3133,lovely
3134,-9.755375653794363,3134,garnish
3135,-9.755375653794363,3135,rather
3136,-9.755375653794363,3136,camel
3137,-9.755375653794363,3137,expression
3138,-9.755375653794363,3138,official
3139,-9.755375653794363,3139,haircut
